,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,garagem,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,banheiros,suites,portaria permanente
460,572504,Jardim Camburi,445000.0,513.3,77.0,2,1,2,1,0,1,48,1,0, Fundo,2, privativas e cobertas ,6,0,0,1,0,1,1,0,1,1,1,3,2,1,1
461,635982,Bento Ferreira,445000.0,520.0,67.0,2,1,2,1,0,1,66,1,1, Frente,2, solidárias ,6,0,1,1,0,1,1,1,1,0,1,2,2,1,1
462,645687,Jardim da Penha,445000.0,353.15,62.0,1,1,1,1,0,1,30,1,1, Frente,1, coberta ,6,0,0,1,0,1,1,0,1,0,1,2,1,1,0
463,653463,Jardim da Penha,445000.0,1286.98,128.0,2,1,1,1,1,1,10,1,0, Frente,1, privativa ,2,0,0,0,0,1,1,0,0,0,1,3,2,1,0
464,659916,Praia do Canto,445000.0,533.9,65.72,2,1,1,0,0,1,0,1,1, Fundo,1, livre ,4,1,1,0,0,0,1,0,1,0,1,2,2,1,0
465,666618,Jardim Camburi,445000.0,405.0,100.02,3,1,2,1,1,1,18,2,0, Frente,2, solidarias ( uma coberta e uma descoberta) ,2,1,0,0,0,0,1,0,1,0,0,3,3,1,0
466,599051,Praia do Canto,450000.0,415.0,80.0,1,0,1,1,1,1,36,0,0, Fundo,1, privativa ,4,1,0,0,0,1,1,0,1,0,0,2,1,0,1
467,607486,Praia do Canto,450000.0,379.0,103.0,3,1,1,1,1,1,6,0,0, Frente,1, livre e coberta ,2,1,0,0,0,0,0,0,0,0,0,2,3,1,0
468,520058,Praia do Canto,450000.0,1335.0,110.0,3,1,1,1,0,1,32,0,0, Fundo,1, privativa e coberta ,4,0,0,0,0,1,1,0,0,0,1,3,3,1,1
469,530255,Goiabeiras,450000.0,250.0,61.0,2,1,1,1,0,1,40,1,1, Frente,1, privativa e coberta ,8,1,1,1,0,1,1,0,1,0,1,2,2,1,1
470,535146,Praia do Canto,450000.0,370.0,68.0,1,1,1,1,0,1,0,1,1, Fundo,1, privativa/coberta ,0,0,0,1,0,1,1,0,1,1,1,2,1,1,1
471,601786,Praia do Canto,450000.0,234.0,90.0,2,1,0,0,0,1,8,1,0, Frente,0, não tem vaga de garagem ,2,0,0,0,0,0,0,0,1,0,0,2,2,1,0
472,615009,Praia do Canto,450000.0,946.45,140.0,1,1,1,1,1,1,16,1,0, Frente,1, privativa / livre / coberta ,4,0,0,0,0,0,1,0,1,0,0,3,1,1,0
473,615932,Barro Vermelho,450000.0,614.0,105.0,2,0,2,1,0,1,128,0,0, Fundo,2," livre, privativa e coberta. ",4,0,0,1,1,1,1,1,1,0,1,3,2,0,1
474,617084,Jardim da Penha,450000.0,440.0,65.0,2,1,2,0,0,1,40,1,0, Frente,2, privativa e coberta ,8,0,0,1,0,1,1,0,1,0,0,2,2,1,0
475,618387,Jardim Camburi,450000.0,309.95,80.0,1,2,2,1,0,1,35,2,0, Frente,2, cobertas e solidarias ,5,0,0,1,0,0,1,0,1,0,0,3,1,2,0
476,622385,Praia do Canto,450000.0,671.37,80.42,2,1,1,0,1,1,44,0,0, Frente,1, ,4,1,0,0,0,1,1,0,1,0,0,2,2,1,0
477,345869,Jardim da Penha,450000.0,437.52,87.0,2,1,1,1,0,1,30,1,1, Fundo,1," descoberta, privativa e livre ",6,0,1,1,0,0,1,0,1,0,0,3,2,1,0
478,626351,Jardim da Penha,450000.0,430.0,96.0,1,1,1,0,1,1,12,0,0, Frente,1, privativa ,4,0,0,0,0,0,0,0,0,0,0,3,1,1,0
479,632319,Jardim da Penha,450000.0,621.28,85.0,1,1,1,1,1,1,0,0,0, Fundo,1, privativa ,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0
480,634088,Praia do Canto,450000.0,1255.09,84.75,1,1,1,1,0,1,16,1,0, Frente,1, privativa e coberta ,2,1,0,1,0,0,1,0,0,0,1,2,1,1,1
481,379063,Santa Helena,450000.0,1055.0,116.0,3,1,2,1,1,1,11,2,1, Frente,2, solidárias cobertas ,1,1,0,1,0,1,1,0,1,0,1,3,3,1,0
482,546432,Jardim da Penha,450000.0,430.0,100.0,3,1,1,1,0,2,12,2,0, Frente,1," coberta no subsolo, cabem 2 carros ",4,1,0,1,0,1,0,0,1,0,1,3,3,1,0
483,639621,Jardim Camburi,450000.0,491.9,88.19,1,1,2,1,0,1,24,1,0, Lateral,2, coberta e descoberta ,4,1,0,0,0,0,1,0,1,0,0,3,1,1,0
484,644336,Barro Vermelho,450000.0,0.0,80.0,1,1,1,1,0,1,0,1,0, Outros,1, livre e coberta ,0,0,1,1,1,0,1,0,1,0,1,3,1,1,1
485,644896,Jardim Camburi,450000.0,498.26,120.0,1,1,1,1,0,1,16,1,0, Fundo,1, ,4,0,0,1,0,1,1,0,1,0,0,3,1,1,0
486,57318,Jardim Camburi,450000.0,710.0,86.0,3,1,2,1,1,1,84,1,1, Fundo,2," privativas, uma coberta outra descoberta, cabendo mais um terceiro veiculo ",6,0,1,1,0,1,1,1,1,1,1,3,3,1,1
487,651003,Jardim Camburi,450000.0,825.0,112.0,3,1,1,1,1,1,12,1,0, Frente,1, coberta ,4,0,0,1,0,1,1,0,1,0,0,3,3,1,0
488,598585,Bento Ferreira,450000.0,672.37,92.0,3,1,1,0,1,1,32,0,0, Frente,1, livre e coberta ,4,0,0,0,0,1,1,0,1,0,1,3,3,1,0
489,653726,Praia do Canto,450000.0,535.29,106.0,2,1,1,1,0,1,102,1,1, Frente,1, privativa coberta ,6,1,1,1,1,0,1,0,1,1,0,3,2,1,1
490,656661,Jardim Camburi,450000.0,380.0,85.0,1,1,2,1,0,1,40,2,1, Frente,2, privativas e solidárias ,5,0,1,1,0,1,1,0,1,1,1,3,1,1,0
491,657921,Jardim Camburi,450000.0,781.0,86.0,1,1,1,1,0,1,24,2,1, Lateral,1, pilotis descoberta ,3,0,0,0,0,0,1,0,1,0,0,3,1,1,0
492,659171,Jardim da Penha,450000.0,632.07,77.87,2,1,1,1,0,1,35,1,0, Fundo,1, livre e coberta no térreo ,7,1,0,0,0,1,1,0,1,0,1,2,2,1,1
493,666500,Praia do Canto,450000.0,491.27,75.0,2,1,1,1,0,1,32,2,1, Fundo,1," coberta, privativa e livre ",4,1,0,1,0,1,1,1,1,0,0,2,2,1,1
494,332751,Santa Terezinha,455000.0,430.0,89.0,1,1,2,1,0,1,36,1,1, Frente,2," solidario, cobertura ",4,0,0,0,0,1,1,0,1,0,1,3,1,1,0
495,575355,Jardim Camburi,455000.0,0.0,70.0,1,1,2,1,0,1,90,1,0, Frente,2, cobertas e soltas ,6,1,0,0,0,1,1,1,1,1,1,3,1,1,0
496,480289,Bento Ferreira,460000.0,260.0,96.0,2,1,2,1,1,1,60,1,1, Frente,2, privativas ,4,0,0,1,0,1,1,0,0,1,1,3,2,1,1
497,597823,Santa Terezinha,460000.0,497.47,95.0,1,1,2,1,0,1,40,1,0, Lateral,2, privativas e cobertas ,5,0,1,0,0,1,1,0,1,0,1,3,1,1,1
498,600448,Jardim Camburi,460000.0,613.65,77.0,2,1,1,1,0,1,0,1,1, Fundo,1, livre ,6,1,1,1,0,0,1,1,1,1,1,3,2,1,0
499,424699,Praia do Canto,460000.0,410.0,130.0,1,1,1,1,1,1,24,0,0, Frente,1, privativa e coberta ,8,0,0,1,0,1,0,0,1,0,0,3,1,1,0
500,548464,Ilha de Monte Belo,460666.98,0.0,150.11,2,1,1,1,0,1,104,1,1, Lateral,1, privativa e coberta ,8,1,1,1,0,1,1,1,1,0,1,2,2,1,1
501,548466,Ilha de Monte Belo,460666.98,0.0,150.17,2,1,1,1,0,1,104,1,1, Fundo,1, privativa e coberta ,8,1,1,1,0,1,1,1,1,0,1,2,2,1,1
502,634411,Jardim Camburi,462000.0,496.0,72.06,1,1,2,0,0,1,28,1,0, Frente,2, privativa / solidária / coberta ,4,0,0,1,0,0,1,0,1,0,0,2,1,1,0
503,600095,Jardim Camburi,465000.0,379.0,90.0,1,1,2,1,0,1,32,1,0, Frente,2, privativas/cobertas/ ,4,1,0,1,0,1,1,0,1,1,1,3,1,1,1
504,276593,Santa Terezinha,465000.0,368.42,84.0,1,1,2,1,0,1,36,1,1, Frente,2, coberta / livre ,4,1,0,1,0,0,1,0,1,1,1,3,1,1,0
505,354018,Santa Lúcia,465000.0,485.0,72.0,1,1,2,1,0,1,52,1,1, Frente,2, soltas e cobertas ,4,0,1,1,0,1,1,1,1,1,1,2,1,1,1
506,105650,Bento Ferreira,469000.0,623.16,97.0,3,1,1,1,0,1,16,1,0, Frente,1," privativa, coberta e livre com 10,60 m² + 01 box na garagem (depósito). ",2,1,0,1,0,1,1,1,1,0,1,3,3,1,0
507,536381,Jardim da Penha,470000.0,47.49,138.0,3,1,2,0,0,1,6,0,0, Frente,2, privativas/cobertas/solidarias ,2,1,0,0,0,0,0,0,0,0,0,3,3,1,0
508,588137,Praia do Canto,470000.0,538.52,115.0,2,0,0,0,1,1,28,0,0, Frente,0, sem vaga de garagem ,4,0,0,1,0,0,1,0,1,0,0,3,2,0,0
509,484838,Santa Lúcia,470000.0,486.4,72.0,2,1,1,1,0,1,0,2,1, Frente,1," livre, coberta. ",6,0,0,0,0,1,1,1,1,1,1,2,2,1,1
510,614797,Barro Vermelho,470000.0,612.08,115.0,1,0,1,1,0,3,64,0,0, Fundo,1, privativa e coberta ,4,0,1,0,1,1,1,0,1,0,1,3,1,0,1
511,346771,Santa Terezinha,470000.0,455.3,72.93,1,1,2,1,0,1,36,1,1, Frente,2, privativa / solidária ,4,0,0,1,0,1,1,0,1,1,1,3,1,1,0
512,646220,Praia do Canto,470000.0,702.4,95.0,2,1,1,1,0,1,33,1,1, Frente,1," privativa, coberta. ",3,0,1,1,0,1,1,0,1,0,1,3,2,1,1
513,69737,Jardim Camburi,470000.0,480.96,92.0,2,1,1,1,0,1,120,1,1, Fundo,1, privativa / coberta ,6,1,1,1,0,1,1,0,1,1,1,3,2,1,1
514,650922,Enseada do Suá,470000.0,503.5,72.0,1,1,1,1,0,1,144,1,1, Frente,1," privativa, livre ",6,1,1,1,1,1,1,1,1,1,1,2,1,1,1
515,656222,Mata da Praia,470000.0,54.0,117.0,2,1,1,1,0,1,12,1,0, Fundo,1, ,4,0,0,1,0,0,0,0,1,0,1,3,2,1,0
516,599966,Jardim Camburi,475000.0,450.0,86.0,3,1,2,1,1,1,84,1,1, Fundo,2," privativas, cobertas. ",6,0,1,1,1,1,1,1,1,1,1,3,3,1,1
517,660566,Jardim da Penha,475000.0,2.0,67.5,1,1,1,1,0,1,40,0,1, Fundo,1, privativa e coberta ,8,1,1,1,0,1,1,0,1,1,1,2,1,1,1
518,666145,Enseada do Suá,475000.0,736.31,100.0,1,1,1,0,0,1,34,1,0, Fundo,1, livre ,4,0,1,0,0,0,1,0,0,0,1,3,1,1,1
519,542502,Santa Lúcia,478000.0,551.68,64.0,1,1,2,1,0,1,40,1,1, Frente,2, provativa e coberta ,4,0,0,0,0,0,1,0,1,1,1,2,1,1,1
520,542497,Santa Lúcia,478000.0,551.68,64.0,1,1,2,1,0,1,40,1,1, Frente,2, privativa e coberta ,4,0,0,0,0,0,1,0,1,1,1,2,1,1,1
521,542524,Santa Lúcia,478000.0,551.68,64.0,1,1,2,1,0,1,40,1,1, Frente,2, privativa e coberta ,4,0,0,0,0,0,1,0,1,1,1,2,1,1,1
522,610433,Santa Luíza,480000.0,550.0,90.0,2,1,1,1,0,1,204,2,1, Frente,1," privativa, solta e descoberta ",6,1,1,1,1,1,1,1,1,1,1,2,2,1,1
523,564315,Praia do Canto,480000.0,360.0,62.0,1,1,2,1,0,1,70,1,1, Frente,2, solidaria ,7,0,0,0,0,0,1,0,1,1,1,2,1,1,1
524,456139,Praia de Santa Helena,480000.0,531.0,117.22,3,1,2,1,1,1,16,1,0, Frente,2," privativas, livres e cobertas ",2,1,0,1,0,1,1,0,1,1,1,3,3,1,0
525,625525,Praia do Canto,480000.0,466.28,63.96,1,1,1,1,0,1,66,1,1, Frente,1, coberta ,6,0,0,0,0,1,1,0,1,1,1,2,1,1,1
526,436979,Santa Lúcia,480000.0,758.04,100.0,2,1,2,1,0,1,33,1,1, Lateral,2," privativa, coberta, solidária ",3,1,1,1,1,1,1,0,1,1,1,3,2,1,1
527,90502,Jardim Camburi,480000.0,539.87,85.0,3,1,1,1,0,1,32,1,1, Fundo,1, livre e descoberta ,4,0,0,0,0,0,1,0,1,0,1,3,3,1,0
528,643815,Santa Lúcia,480000.0,1914.0,130.0,2,1,1,1,1,1,114,1,1, Lateral,1, privativa ,6,0,1,1,1,1,1,1,0,1,1,3,2,1,1
529,644483,Jardim da Penha,480000.0,337.49,108.0,1,1,1,1,1,1,6,0,0, Frente,1, solidária e coberta (para 2 carros) ,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0
530,649783,Mata da Praia,480000.0,481.0,80.0,1,1,1,1,0,1,66,1,0, Frente,1, privativa / coberta ,6,0,0,1,0,0,1,0,1,0,0,2,1,1,1
531,652341,Jardim Camburi,480000.0,340.0,107.0,1,1,1,1,0,1,24,1,0, Fundo,1, livre e coberta ,4,0,0,0,0,0,1,0,1,0,0,3,1,1,0
532,666664,Praia do Canto,480000.0,625.07,68.0,2,0,1,1,0,1,36,1,0, Frente,1, privativa ,4,0,0,0,0,1,1,0,1,0,1,2,2,0,1
533,650687,Bento Ferreira,484700.0,598.47,67.82,1,1,2,1,0,1,32,1,1, Frente,2, coberta ,4,1,0,1,0,0,1,1,1,1,1,2,1,1,1
534,602832,Jardim da Penha,485000.0,426.0,110.0,2,1,1,0,1,1,12,0,0, Fundo,1, coberta e privativa ,4,1,0,0,0,0,1,0,1,0,0,3,2,1,0
535,574922,Barro Vermelho,485000.0,297.0,84.0,1,1,1,1,1,1,68,1,0, Fundo,1, privativa / livres / coberta ,4,0,1,1,0,1,1,0,1,0,1,3,1,1,1
536,658560,Santa Lúcia,485000.0,528.76,87.0,3,1,1,1,0,1,78,1,1, Fundo,1, livre e coberta ,6,0,0,1,0,1,1,0,1,1,1,3,3,1,1
537,608282,Jardim da Penha,489059.91,2.0,62.78,1,1,1,0,0,1,60,1,0, Lateral,1, livre ,6,0,0,0,0,0,0,0,0,0,0,2,1,1,0
538,659557,Jardim da Penha,489900.0,0.0,60.0,1,1,1,0,0,1,24,1,0, Frente,1, ,4,0,0,0,0,1,1,0,1,1,1,2,1,1,1
539,542260,Santa Helena,490000.0,555.53,65.32,2,1,1,1,0,1,55,1,1, Frente,1, privativa e coberta ,5,1,0,1,0,0,1,1,1,1,1,2,2,1,1
540,551203,Santa Lúcia,490000.0,1074.17,175.0,3,1,2,1,1,1,20,2,0, Frente,2, privativa ,4,0,0,0,0,0,1,0,0,0,1,4,3,1,1
541,605267,Jardim da Penha,490000.0,238.75,130.0,1,1,2,1,0,1,12,0,0, Fundo,2," privativa, solidária e coberta ",4,0,0,0,0,0,0,0,0,0,0,3,1,1,0
542,493453,Praia de Santa Helena,490000.0,506.42,65.32,1,1,1,1,0,1,55,1,1, Lateral,1," privativa, livre e coberta ",5,1,0,1,0,0,1,0,1,1,1,2,1,1,1
543,103988,Santa Terezinha,490000.0,412.0,76.0,2,1,2,1,0,1,32,1,1, Frente,2, privativas / cobertas ,4,0,0,0,0,0,1,0,1,1,1,3,2,1,0
544,658971,Jardim da Penha,490000.0,498.52,75.0,2,1,2,1,0,1,30,2,0, Frente,2," privativas, cobertas e solidárias ",6,1,0,1,0,0,1,0,1,0,1,3,2,1,0
545,666414,Jardim da Penha,490000.0,644.48,51.21,2,1,1,1,0,1,50,1,1, Lateral,1, solta e coberta ,10,0,0,1,0,1,1,0,1,0,1,2,2,1,1
546,610685,Jardim da Penha,490650.01,2.0,60.6,1,1,1,0,0,1,30,1,1, Lateral,1, privativa e coberta ,6,0,0,1,0,1,1,1,1,1,1,2,1,1,0
547,172205,Barro Vermelho,492900.0,333.0,84.0,3,1,1,1,0,1,68,1,0, Fundo,1, livre coberta ,4,1,1,1,1,1,1,0,1,0,1,3,3,1,1
548,647977,Enseada do Suá,495000.0,543.21,89.34,1,2,2,1,0,1,162,2,1, Fundo,2," privativa, coberta. ",6,1,1,1,1,1,1,1,1,1,1,3,1,2,1
549,651481,Jardim Camburi,495000.0,514.0,80.0,2,1,2,1,0,1,140,1,0, Fundo,2, livres  ,14,0,1,1,0,1,1,1,1,1,0,3,2,1,0
550,656476,Praia do Canto,495000.0,822.0,93.0,1,1,1,1,1,1,18,3,0, Frente,1," privativa, livre, coberta ",2,1,0,1,0,1,1,0,1,0,1,2,1,1,0
551,644019,Jardim Camburi,498000.0,500.0,66.12,3,1,2,0,0,1,100,1,1, Frente,2, privativa e coberta ,10,1,1,0,0,0,1,0,1,1,1,3,3,1,0
552,546040,Bento Ferreira,500000.0,350.0,78.0,1,1,2,1,0,1,0,1,1, Lateral,2, ,0,1,1,1,0,1,1,1,1,1,1,3,1,1,1
553,352284,Santa Helena,500000.0,1175.0,117.0,1,1,2,1,1,1,14,2,1, Frente,2, privativa / coberta ,1,0,0,0,0,1,1,0,1,0,1,3,1,1,1
554,594748,Bento Ferreira,500000.0,1454.12,230.0,1,1,2,1,0,2,12,1,0, Frente,2," privativa, solidária e coberta ",1,0,0,1,0,1,1,0,1,0,1,4,1,1,0
555,630237,Santa Lúcia,500000.0,1039.95,97.0,1,0,2,1,0,1,51,1,0, Fundo,2, cobertas - privativas e presas ( nº 18 e 19) ,3,1,0,0,0,1,1,0,1,1,1,2,1,0,1
556,635107,Santa Lúcia,500000.0,713.0,90.0,1,1,2,1,0,1,78,1,1, Frente,2, ,0,1,1,1,0,1,1,0,1,1,1,3,1,1,1
557,486594,Santa Luíza,500000.0,500.91,67.0,2,1,1,1,0,1,126,1,1, Lateral,1, coberta e livre ,6,1,1,1,0,1,1,1,1,1,1,2,2,1,1
558,570253,Mata da Praia,500000.0,1151.0,69.08,2,2,1,1,0,1,120,1,1, Lateral,1, coletiva ,10,0,1,1,1,1,1,1,1,1,1,2,2,2,1
559,643505,Barro Vermelho,500000.0,380.0,78.0,3,1,2,1,0,1,20,1,0, Lateral,2, soidárias le cobertas ,4,1,0,1,0,1,1,0,1,0,1,2,3,1,0
560,652897,Bento Ferreira,500000.0,880.0,80.0,1,1,2,1,0,1,40,1,1, Frente,2, privativa solidaria ,4,1,0,1,0,0,1,1,0,1,1,2,1,1,0
561,653067,Jardim da Penha,500000.0,544.7,88.85,3,1,1,0,0,1,14,1,0, Fundo,1, coberta e livre ,4,0,0,0,0,0,1,0,0,0,0,3,3,1,0
562,422654,Jardim da Penha,500000.0,937.74,144.0,3,1,2,1,1,1,12,1,0, Frente,2, 01 solidária ,4,0,0,0,0,0,0,0,0,0,1,3,3,1,0
563,601610,Jardim Camburi,505000.0,361.0,100.0,1,2,1,1,0,1,40,1,0, Frente,1, privativa e coberta ,4,0,0,0,0,0,1,0,0,1,1,3,1,2,0
564,653114,Praia do Canto,509630.0,2.0,73.0,2,2,2,0,0,1,24,1,1, Lateral,2, sorteio - a definir ,6,0,0,0,0,0,1,0,1,1,0,2,2,2,0
565,665162,Jardim da Penha,510000.0,342.8,90.0,3,1,1,1,1,1,20,1,0, Frente,1, livre e coberta ,4,0,0,0,0,0,1,0,1,0,1,3,3,1,0
566,598401,Jardim da Penha,515000.0,400.0,95.0,2,1,1,1,0,1,20,1,0, Frente,1, privativa ,4,0,1,1,0,1,0,0,1,0,0,3,2,1,1
567,542290,Santa Helena,517000.0,676.42,68.94,2,1,1,1,0,1,55,1,1, Frente,1, privativa e coberta ,5,1,0,0,0,0,1,1,1,1,1,2,2,1,1
568,389629,Jardim da Penha,519000.0,560.05,105.64,2,1,1,1,1,1,7,1,0, Fundo,1, livre e coberta no térreo ,2,1,0,0,0,1,1,0,1,0,0,3,2,1,0
569,642634,Jardim Camburi,519900.0,543.0,90.5,1,1,1,1,1,1,24,1,1, Lateral,1," privativa, livre, coberta. ",4,1,1,1,0,1,1,0,1,1,1,3,1,1,1
570,471408,Jardim da Penha,520000.0,501.0,65.0,1,1,1,1,0,1,40,2,0, Lateral,1, privativa / coberta ,8,1,0,1,0,1,1,1,0,0,0,2,1,1,1
571,550941,Bento Ferreira,520000.0,1061.52,138.0,2,1,1,1,1,1,40,1,0, Frente,1, privativa ,4,0,0,1,0,1,1,0,1,0,1,3,2,1,1
572,478917,Enseada do Suá,520000.0,589.0,90.0,1,1,2,1,0,1,276,2,1, Frente,2, privativa / solidarias e descobertas ,6,1,1,1,1,1,1,1,1,1,1,3,1,1,1
573,625955,Barro Vermelho,520000.0,655.0,78.18,3,1,1,1,0,1,18,1,1, Frente,1, subsolo ,2,1,0,1,0,1,1,0,1,1,1,2,3,1,0
574,368470,Jardim da Penha,520000.0,516.5,80.0,3,1,2,1,0,1,40,0,1, Frente,2, privativas e cobertas ,8,0,0,1,0,1,1,0,1,0,0,3,3,1,1
575,666194,Bento Ferreira,520000.0,437.0,66.07,2,2,1,1,0,1,36,1,1, Frente,1, livre ,4,0,0,0,0,0,1,0,1,1,0,2,2,2,0
576,666344,Jardim Camburi,520000.0,351.61,100.0,1,1,1,1,1,1,16,1,0, Frente,1," privativa, coberta ",3,1,0,0,0,0,1,0,0,0,1,3,1,1,0
577,489462,Bento Ferreira,525000.0,845.0,130.0,3,1,1,1,1,1,32,1,1, Frente,1," privativa, livre e coberta ",4,1,0,1,0,1,1,0,1,0,1,3,3,1,1
578,542248,Santa Helena,527000.0,676.42,68.94,2,1,1,1,0,1,55,1,1, Frente,1, privativa e coberta ,5,1,0,0,0,0,1,1,1,1,1,2,2,1,1
579,527311,Jardim Camburi,530000.0,537.99,94.0,2,2,2,1,0,1,72,1,1, Frente,2, privativas ,8,1,1,1,0,1,1,0,1,0,1,3,2,2,1
580,612880,Enseada do Suá,530000.0,665.55,71.0,1,1,1,1,0,1,162,1,1, Lateral,1," privativa, livre e coberta ",8,0,1,1,1,1,1,1,1,1,1,2,1,1,1
581,630708,Mata da Praia,530000.0,709.26,134.83,2,1,1,1,1,1,20,1,1, Fundo,1, ,4,0,0,0,0,1,1,0,1,0,1,3,2,1,1
582,630848,Mata da Praia,530000.0,350.0,118.0,1,1,1,0,0,1,6,1,0, Frente,1, privativa / coberta (cabem 02 carros) ,2,0,1,0,1,0,1,0,1,0,0,3,1,1,1
583,638010,Praia do Canto,530000.0,1024.96,105.0,1,1,2,1,1,1,22,1,1, Frente,2, solidarias e cobertas ,2,0,0,1,0,1,1,0,1,1,1,3,1,1,1
584,647448,Jardim Camburi,530000.0,409.37,80.0,1,1,1,1,0,1,108,1,1, Frente,1, privativa ,6,0,1,1,1,1,1,1,1,1,1,3,1,1,1
585,487145,Jardim Camburi,530000.0,391.3,90.0,1,1,2,1,0,1,44,1,1, Fundo,2," solidaria, coberta ",4,0,0,0,0,1,1,0,1,0,1,3,1,1,0
586,664869,Jardim da Penha,530000.0,394.0,100.0,3,1,1,0,1,2,16,0,0, Fundo,1, coberta e privativa ,4,0,0,0,0,1,1,0,1,0,1,3,3,1,0
587,666218,Santa Terezinha,530000.0,332.0,84.0,3,1,1,1,0,1,36,1,1, Frente,1, coberta ,9,0,0,0,0,1,1,0,1,0,1,3,3,1,1
588,666174,Jardim da Penha,530000.0,799.4,100.0,2,1,1,1,1,1,16,1,1, Fundo,1," descoberta, privativa e livre ",4,1,0,1,0,1,1,0,1,0,0,3,2,1,1
589,650913,Jardim da Penha,531750.0,0.0,72.0,2,1,1,1,0,1,40,2,1, Frente,1," coberta, privativa e livre ",4,0,1,1,0,1,1,0,1,1,1,2,2,1,1
590,542266,Santa Helena,532000.0,586.42,68.94,2,1,1,1,0,1,55,1,1, Frente,1, coberta e privativa ,5,1,0,0,0,0,1,1,1,1,1,2,2,1,1
591,424751,Praia do Canto,535000.0,633.0,126.0,3,1,2,1,1,2,24,0,0, Frente,2, solidarias ,4,0,0,1,0,1,1,0,1,0,1,3,3,1,1
592,455333,Santa Lúcia,540000.0,685.82,100.0,3,1,2,1,0,1,24,2,1, Frente,2, privativas ,3,0,0,1,0,1,1,0,1,0,1,3,3,1,0
593,525539,Bento Ferreira,540000.0,1.0,90.0,1,1,2,1,0,1,36,1,1, Fundo,2, privativa / coberta ,3,1,1,1,0,1,1,0,1,1,1,3,1,1,1
594,542240,Santa Helena,540000.0,677.47,81.92,2,1,1,1,0,1,55,1,1, Frente,1, privativa e coberta ,5,1,0,0,0,1,1,1,1,1,1,2,2,1,1
595,584565,Enseada do Suá,540000.0,492.44,89.34,3,2,2,0,0,1,138,2,1, Frente,2, ,6,0,1,0,1,1,1,1,1,1,1,3,3,2,1
596,627529,Praia do Canto,540000.0,681.49,62.0,2,1,1,1,0,1,40,1,1, Fundo,1, privativa ,2,0,1,1,0,0,1,1,1,1,0,2,2,1,1
597,613934,Jardim Camburi,542000.0,325.0,90.0,1,1,2,1,0,1,16,2,0, Frente,2, privativa / coberta / solidárias ,4,1,0,1,0,1,1,0,1,0,0,3,1,1,0
598,656534,Praia do Canto,545000.0,571.95,62.0,1,1,2,1,0,1,64,1,1, Lateral,2, privativa e coberta ,4,0,1,1,0,1,1,0,1,1,1,2,1,1,1
599,520453,Jardim Camburi,545000.0,570.0,90.0,1,1,2,1,0,2,18,1,1, Fundo,2, privativas/cobertas/solidárias ,3,1,1,1,0,1,1,0,1,1,1,2,1,1,0
600,658972,Barro Vermelho,545000.0,497.0,105.0,1,0,1,1,0,1,64,0,0, Frente,1," privativa, livre, coberta ",4,1,1,1,0,1,1,1,1,0,1,3,1,0,1
601,480835,Santa Luíza,548100.0,650.91,66.02,1,1,1,1,0,1,114,1,1, Lateral,1, livre coberta ,6,1,1,1,0,1,1,1,1,1,1,2,1,1,1
602,560347,Jardim Camburi,549000.0,1060.0,93.0,2,1,2,1,1,1,18,2,1, Frente,2, privativa e coberta ,3,0,0,1,0,1,1,0,1,1,1,3,2,1,1
603,491292,Jardim da Penha,550000.0,546.0,110.0,1,1,1,1,1,1,16,1,1, Frente,1," privativa, coberta e livre ",4,0,1,0,0,0,1,0,1,1,0,3,1,1,0
604,377903,Jardim Camburi,550000.0,450.0,95.0,1,1,2,0,0,1,36,1,1, Frente,2," privativa, solidaria, coberta ",3,0,0,1,0,1,1,0,1,1,1,3,1,1,1
605,452214,Bento Ferreira,550000.0,650.0,122.22,1,1,1,1,1,2,20,1,0, Frente,1, privativa ,2,1,0,0,0,0,1,0,1,0,1,3,1,1,0
606,542005,Barro Vermelho,550000.0,619.2,126.0,1,1,1,1,1,1,12,1,0, Frente,1, privativa e coberta  ,2,1,0,1,0,1,1,0,1,0,1,4,1,1,0
607,606110,Jardim da Penha,550000.0,526.42,96.77,1,1,2,1,0,1,20,1,0, Frente,2, solidaria ,4,1,0,0,0,0,1,0,1,0,1,3,1,1,0
608,594128,Jardim da Penha,550000.0,552.17,110.0,3,1,1,1,0,1,16,1,1, Frente,1, privativa/coberta/ ,4,1,0,0,0,1,1,0,1,0,1,3,3,1,0
609,606140,Praia do Canto,550000.0,1022.0,105.0,3,1,2,1,0,1,22,1,1, Frente,2, privativas e cobertas ,2,0,0,1,0,0,1,0,1,0,1,3,3,1,1
610,508465,Jardim Camburi,550000.0,462.0,104.0,1,1,2,1,0,1,44,1,1, Fundo,2, solidaria ,4,1,1,0,0,1,1,1,1,1,1,3,1,1,0
611,623562,Jardim da Penha,550000.0,509.51,74.26,2,1,1,1,0,1,15,1,0, Lateral,1, coberta/privativa-vaga com entrada exclusiva ,3,1,0,1,0,1,1,0,1,0,0,3,2,1,0
